actual,predicted,error,brand,model,age
8250,13021.0,-4771.161808281879,mercedes-benz,Mercedes-Benz E 280,16
21490,24473.0,-2982.921157897501,mini,MINI Cooper,5
22900,20884.0,2016.0882053957503,mercedes-benz,Mercedes-Benz C 220,7
22990,25065.0,-2074.5743677987557,ford,Ford Kuga,5
39290,48218.0,-8927.619185731084,hyundai,Hyundai TUCSON,1
67639,66965.0,674.4968512605992,volkswagen,Volkswagen T6.1 Multivan,3
9300,14482.0,-5182.413247134757,ford,Ford Kuga,9
7200,4815.0,2384.8881978414283,opel,Opel Corsa,13
22490,21429.0,1060.72286623931,ford,Ford Grand Tourneo,5
39990,34550.0,5440.296613310202,bmw,BMW X3,4
14800,19370.0,-4569.694905854529,citroen,Citroen C3 Aircross,5
1700,230.0,1470.1940151309936,mercedes-benz,Mercedes-Benz C 200,20
29999,34334.0,-4334.571838973927,mercedes-benz,Mercedes-Benz GLC 250,8
34070,36709.0,-2639.277163735547,audi,Audi Q3,5
24900,21051.0,3849.099288358044,toyota,Toyota Yaris,3
29480,29645.0,-165.14418889935405,kia,Kia ProCeed / pro_cee'd,5
4500,5866.0,-1365.7101938198757,volkswagen,Volkswagen Golf,16
53500,62531.0,-9031.338046937795,volkswagen,Volkswagen T6 California,6
9490,8825.0,665.0629078178681,hyundai,Hyundai i10,6
4500,4389.0,110.63231638278376,mercedes-benz,Mercedes-Benz E 280,19
22500,23214.0,-714.1180995031245,seat,SEAT Leon,8
28980,28015.0,964.6434249925514,bmw,BMW 750,8
16499,14241.0,2257.997801094705,fiat,Fiat Tipo,3
25930,29991.0,-4061.137592107636,mazda,Mazda CX-5,5
39950,37756.0,2193.7892664854735,skoda,Skoda Octavia,2
34145,29041.0,5103.760484067963,seat,SEAT Leon,1
17950,18175.0,-225.06059821842064,honda,Honda CR-V,7
30990,30477.0,513.3157939881748,audi,Audi A5,6
14980,16167.0,-1187.0963627257315,ford,Ford B-Max,7
32300,34298.0,-1998.3873586373302,bmw,BMW 420,4
30999,32668.0,-1668.516848355168,audi,Audi A8,12
6999,6764.0,234.6521283020811,opel,Opel Insignia,12
5390,5770.0,-379.7973196378607,opel,Opel Astra,14
27990,22233.0,5757.117421855168,volkswagen,Volkswagen Golf,6
4000,5410.0,-1409.9856623426276,lancia,Lancia Delta,15
14999,22925.0,-7926.465738339546,mercedes-benz,Mercedes-Benz E 200,12
20000,19697.0,302.6962227127551,renault,Renault Kadjar,7
37900,52533.0,-14632.69943174257,ford,Ford Mustang,9
13990,13811.0,179.45913557904896,opel,Opel Crossland,5
5450,1019.0,4430.934136580292,seat,SEAT Mii,10
2900,-4912.0,7811.7814067165855,ford,Ford Fiesta,20
35000,25965.0,9034.670898038308,citroen,Citroen Berlingo,2
15590,16361.0,-770.9756938177343,ford,Ford Mondeo,8
2650,-2684.0,5334.091536996846,opel,Opel Astra,19
40990,44758.0,-3768.074929641836,jaguar,Jaguar F-Pace,5
16490,18987.0,-2496.9329988022764,mercedes-benz,Mercedes-Benz C 180,11
20990,23317.0,-2326.9429032575354,kia,Kia Ceed / cee'd,2
18980,19998.0,-1017.9454581122918,seat,SEAT Leon,10
14490,12776.0,1714.1436797627484,hyundai,Hyundai i20,6
14000,14918.0,-918.3742717843179,opel,Opel Adam,6
17990,14702.0,3288.357506396005,opel,Opel Astra,11
10980,9701.0,1279.0520453932822,fiat,Fiat 500,6
17490,15344.0,2145.8902124598044,mercedes-benz,Mercedes-Benz S 320,18
24000,33958.0,-9957.799872850475,audi,Audi A6,9
3499,7616.0,-4116.980868859006,peugeot,Peugeot 107,12
52788,49225.0,3563.1852502878755,volvo,Volvo XC60,2
9470,10423.0,-953.2361965042328,skoda,Skoda Roomster,11
17895,19957.0,-2062.4154129236704,volkswagen,Volkswagen Golf Variant,7
17990,17326.0,664.215855591443,bmw,BMW 525,10
